X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-76.9828712850095,38.9004182014603,43358564,38.900413,-76.982872,Bladensburg Rd & Benning Rd NE,classic,97,active,2022/06/28 22:08:45+00,3,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0003480801143,38.8899607410718,43358565,38.889955,-77.000349,4th & East Capitol St NE,classic,98,active,2022/06/28 23:03:39+00,8,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9883603619878,38.8904646309254,43358566,38.890461,-76.988355,Lincoln Park / 13th & East Capitol St NE ,classic,99,active,2022/06/28 22:41:57+00,8,0,16,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9599014711346,38.8692075294367,43358567,38.8692,-76.9599,Branch & Pennsylvania Ave SE,classic,100,active,2022/06/28 04:22:37+00,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9876334240151,38.8948426251047,43358568,38.894832,-76.987633,13th & D St NE,classic,101,active,2022/06/28 22:25:06+00,18,0,13,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0382496497463,38.9155562276347,43358569,38.915544,-77.038252,New Hampshire Ave & T St NW,classic,102,active,2022/06/28 23:10:30+00,2,0,21,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0279575047345,38.8983351795218,43358570,38.898326,-77.027959,Metro Center / 12th & G St NW,classic,103,active,2022/06/28 22:40:03+00,29,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0316216957936,38.8945237060201,43358571,38.894514,-77.031617,14th & D St NW / Ronald Reagan Building,classic,104,active,2022/06/28 23:02:45+00,19,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0221932167093,38.8972914466804,43358572,38.897283,-77.022191,7th & F St NW / National Portrait Gallery,classic,105,active,2022/06/28 22:40:21+00,18,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0383231179122,38.9020707084927,43358573,38.902061,-77.038322,17th & K St NW / Farragut Square,classic,106,active,2022/06/28 23:05:14+00,25,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,35,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0447833922556,38.9089147584586,43358574,38.908905,-77.04478,20th & O St NW / Dupont South,classic,107,active,2022/06/28 23:05:19+00,6,0,13,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0161061235238,38.8953556458533,43358575,38.895344,-77.016106,4th & D St NW / Judiciary Square,classic,108,active,2022/06/28 23:02:24+00,12,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.043597215454,38.8923037907098,43358576,38.8923,-77.0436,19th St & Constitution Ave NW,classic,109,active,2022/06/28 22:53:27+00,34,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,35,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0716578074989,38.9077482977449,43358577,38.90774,-77.071652,37th & O St NW / Georgetown University,classic,110,active,2022/06/28 22:27:08+00,21,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0286914511435,38.8887861282326,43358578,38.888774,-77.028694,Smithsonian-National Mall / Jefferson Dr & 12th St SW,classic,169,active,2022/06/28 22:28:57+00,2,0,19,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.1207013720873,38.8788811121169,43358579,38.87887,-77.1207,George Mason Dr & Wilson Blvd,classic,170,active,2022/06/28 21:26:42+00,12,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0199445458911,38.8945803337983,43358580,38.894573,-77.01994,6th St & Indiana Ave NW,classic,171,active,2022/06/28 22:28:45+00,11,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0860636504079,38.8932441172093,43358581,38.893237,-77.086063,N Veitch St & Key Blvd,classic,172,active,2022/06/28 17:42:06+00,11,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0890064209176,38.8959354155611,43358582,38.89593,-77.089006,Langston Blvd & N Adams St,classic,173,active,2022/06/28 22:16:27+00,2,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.080954078848,38.8905452570647,43358583,38.89054,-77.08095,15th St & N Scott St,classic,174,active,2022/06/28 21:14:02+00,12,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0907970040445,38.8808179703461,43358584,38.88081,-77.090792,Washington Blvd & 7th St N,classic,175,active,2022/06/28 21:54:16+00,10,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.1117730584432,38.8810520141317,43358585,38.881044,-77.111768,Ballston Metro / Stuart St & 9th St N,classic,176,active,2022/06/28 22:36:25+00,23,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.1093667373615,38.8826397699142,43358586,38.882629,-77.109366,Fairfax Dr & N Randolph St,classic,177,active,2022/06/28 22:19:11+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0374122268109,38.879829324696,43358587,38.879819,-77.037413,Jefferson Memorial,classic,178,active,2022/06/28 23:08:08+00,15,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-76.9852415706573,38.8666190587598,43358588,38.866611,-76.985238,Good Hope Rd & 14th St SE,classic,179,active,2022/06/28 17:25:51+00,1,0,14,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.1168142571781,38.8839297672597,43358589,38.883921,-77.116817,Glebe Rd & 11th St N,classic,180,active,2022/06/28 23:04:24+00,10,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.1078529497522,38.8800197343389,43358590,38.880012,-77.107854,Wilson Blvd & N Quincy St,classic,181,active,2022/06/28 22:38:22+00,12,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.1002991605299,38.8847108306501,43358591,38.884703,-77.100302,GMU/Fairfax Dr & Kenmore St,classic,182,active,2022/06/28 16:53:03+00,11,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-76.9940994263414,38.9050946446331,43358592,38.90509,-76.9941,Gallaudet / 8th St & Florida Ave NE,classic,183,active,2022/06/28 19:58:09+00,16,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0447915783747,38.9035908197427,43358593,38.903584,-77.044789,20th & L St NW,classic,185,active,2022/06/28 23:04:16+00,18,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0283977535695,38.9038301723004,43358594,38.903819,-77.0284,12th & L St NW,classic,186,active,2022/06/28 22:53:49+00,10,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0465656745807,38.9015452289578,43358595,38.901539,-77.046564,21st St & Pennsylvania Ave NW,classic,187,active,2022/06/28 22:15:11+00,15,0,3,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0433727010485,38.9022130765753,43358596,38.902204,-77.04337,19th & K St NW,classic,188,active,2022/06/28 20:36:28+00,23,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0403653202794,38.8031303961585,43358597,38.803124,-77.040363,Prince St & Union St,classic,189,active,2022/06/28 20:44:54+00,2,0,17,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0433595538931,38.8047238268302,43358598,38.804718,-77.043363,Market Square / King St & Royal St,classic,190,active,2022/06/28 23:02:12+00,8,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.044629729393,38.8107500333527,43358599,38.810741,-77.044633,St Asaph & Pendleton St,classic,191,active,2022/06/28 20:22:02+00,2,0,13,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0498877425738,38.8053247875046,43358600,38.805317,-77.049883,King St & Patrick St,classic,192,active,2022/06/28 22:31:42+00,1,0,13,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0335272201882,38.9020091248444,43358601,38.902,-77.03353,15th & K St NW,classic,193,active,2022/06/28 22:47:53+00,18,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0529273987057,38.8056567626499,43358602,38.805648,-77.05293,Commerce St & Fayette St,classic,194,active,2022/06/28 21:10:45+00,2,0,13,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0502835004016,38.8114594046959,43358603,38.811456,-77.050276,Henry St & Pendleton St,classic,195,active,2022/06/28 21:07:13+00,7,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0935199917278,38.9798802470358,43358604,38.979875,-77.093522,Woodmont Ave & Strathmore St,classic,389,active,2022/06/28 20:00:44+00,7,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-77.0317410373231,38.9036671613717,43358605,38.903658,-77.031737,14th & L St NW,classic,390,active,2022/06/28 22:58:51+00,12,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0123620084813,38.9086524372435,43358606,38.908643,-77.012365,1st & O St NW,classic,391,active,2022/06/28 22:26:55+00,6,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0081333798246,38.8315228302008,43358607,38.831516,-77.008133,South Capitol & Atlantic St SW,classic,392,active,2022/06/28 22:57:49+00,15,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0415461265382,38.8935206685627,43358608,38.893511,-77.041544,18th & C St NW,classic,393,active,2022/06/28 22:27:04+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0487268595586,38.9093996310597,43358609,38.909394,-77.048728,22nd & P ST NW,classic,394,active,2022/06/28 23:06:17+00,5,0,12,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0387197912638,38.9956846022418,43358610,38.995681,-77.038721,East West Hwy & 16th St,classic,395,active,2022/06/28 19:16:35+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",44,2022/06/28 23:12:28+00,,"Montgomery County, MD (South)"
-77.0447031425199,38.7992731734018,43358611,38.799267,-77.0447,Royal St & Wilkes St,classic,396,active,2022/06/28 21:14:03+00,10,0,4,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0323734087611,38.9252960053468,43358612,38.925284,-77.032375,14th & Girard St NW,classic,397,active,2022/06/28 22:44:01+00,21,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0492665493159,38.8227474713906,43358613,38.822738,-77.049265,Potomac Ave & Main Line Blvd,classic,398,active,2022/06/28 10:12:48+00,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0271428646532,38.9084337378369,43358614,38.90843,-77.02714,11th & O St NW,classic,399,active,2022/06/28 23:06:33+00,7,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0260157042278,38.8843276057508,43358615,38.884323,-77.02601,10th St & L'Enfant Plaza SW,classic,400,active,2022/06/28 22:52:24+00,21,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0651220083087,38.9471635107478,43358616,38.947156,-77.065115,Connecticut Ave & Yuma St NW,classic,401,active,2022/06/28 23:10:08+00,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0031377315963,38.894978362806,43358617,38.894972,-77.003135,2nd St & Massachusetts Ave NE,classic,402,active,2022/06/28 23:03:36+00,16,0,6,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0860316171575,38.8284465406352,43358618,38.828437,-77.086031,Radford St & Osage St,classic,403,active,2022/06/28 18:59:28+00,19,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.1564308430191,38.8853247690472,43358619,38.885321,-77.156427,East Falls Church Metro / Sycamore St & 19th St N,classic,404,active,2022/06/28 22:53:15+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.1352727295967,38.8810001346086,43358620,38.880992,-77.135271,Kennebec St & 11th St N,classic,405,active,2022/06/28 19:22:38+00,6,0,8,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0617178945374,38.8127151055221,43358621,38.812711,-77.061715,Commonwealth Ave & Oak St,classic,406,active,2022/06/28 21:00:53+00,4,0,11,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0628181999366,38.8200654442885,43358622,38.820058,-77.062821,Commonwealth Ave & E Monroe Ave,classic,407,active,2022/06/28 19:26:48+00,3,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0172461665726,38.8904999706895,43358623,38.890496,-77.017247,4th St & Madison Dr NW,classic,408,active,2022/06/28 21:40:13+00,29,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0493825283103,38.8905448549076,43358624,38.890539,-77.049383,Henry Bacon Dr & Lincoln Memorial Circle NW,classic,409,active,2022/06/28 22:51:26+00,14,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0383271437103,38.8881077352928,43358625,38.888097,-77.038325,17th St & Independence Ave SW,classic,410,active,2022/06/28 21:27:10+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0486970113691,38.7981365021341,43358626,38.798133,-77.0487,Franklin St & S Washington St,classic,411,active,2022/06/28 22:55:14+00,9,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0640137061059,38.8434327558161,43358627,38.843422,-77.064016,Mount Vernon Ave & Four Mile Run Park,classic,412,active,2022/06/28 20:24:44+00,0,0,15,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0136636892482,38.9025806634802,43358628,38.902571,-77.013667,New Jersey Ave & K St NW,classic,413,active,2022/06/28 22:54:04+00,18,0,4,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.063090294663,38.841298255713,43358629,38.841291,-77.063093,Mount Vernon Ave & Bruce St,classic,414,active,2022/06/28 17:24:40+00,1,0,14,0,0,YES,NO,NO,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0528073562549,38.8145842363064,43358630,38.814577,-77.052808,Braddock Rd Metro North,classic,196,active,2022/06/28 21:18:23+00,25,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,29,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0606296726033,38.8057701245884,43358631,38.805763,-77.060627,King St Metro South,classic,197,active,2022/06/28 20:53:35+00,10,0,13,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"CREDITCARD,KEY",40,2022/06/28 23:12:28+00,,"Alexandria, VA"
-77.0515265622203,38.9066058417704,43358632,38.9066,-77.05152,24th & N St NW,classic,198,active,2022/06/28 22:08:16+00,10,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0260660427013,38.8959213750101,43358633,38.895914,-77.026064,10th & E St NW,classic,199,active,2022/06/28 22:47:26+00,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.0489170260233,38.9008866577795,43358634,38.90088,-77.048911,22nd & I St NW / Foggy Bottom,classic,200,active,2022/06/28 22:59:24+00,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
-77.113909405877,38.8836804014574,43358635,38.883669,-77.113905,Utah St & 11th St N,classic,201,active,2022/06/28 18:37:39+00,11,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0877710136504,38.8849731522273,43358636,38.884961,-77.08777,Barton St & 10th St N,classic,202,active,2022/06/28 18:13:32+00,10,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0772988577202,38.8893766438495,43358637,38.889365,-77.077294,Arlington Blvd & N Queen St,classic,203,active,2022/06/28 20:55:45+00,7,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"CREDITCARD,KEY",41,2022/06/28 23:12:28+00,,"Arlington, VA"
-77.0494385822381,38.8882657114217,43358638,38.888255,-77.049437,Lincoln Memorial,classic,204,active,2022/06/28 23:11:16+00,14,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"CREDITCARD,KEY",42,2022/06/28 23:12:28+00,,"Washington, DC"
